x,y,z
14625.0,28125.0,-92.09479715500001
14875.0,28125.0,-91.58385277000001
15125.0,28125.0,-90.69594955
15375.0,28125.0,-89.52600098
15625.0,28125.0,-88.065401065
15875.0,28125.0,-86.2722492
16125.0,28125.0,-84.08920097000001
16375.0,28125.0,-81.441099165
16625.0,28125.0,-78.1975994
16875.0,28125.0,-74.55035021500001
17125.0,28125.0,-70.27479934
17375.0,28125.0,-65.31404877
17625.0,28125.0,-59.47989941
17875.0,28125.0,-52.76384926
18125.0,28125.0,-45.70654869
18375.0,28125.0,-39.33690071
18625.0,28125.0,-34.5
18875.0,28125.0,-32.135799405
19125.0,28125.0,-32.976549145
19375.0,28125.0,67.950000765
19625.0,28125.0,81.929203035
19875.0,28125.0,88.90845107999999
20125.0,28125.0,86.519901275
20375.0,28125.0,91.268650055
20625.0,28125.0,101.3595009
20875.0,28125.0,102.3595009
21125.0,28125.0,98.177951815
125.0,27875.0,169.42900085
375.0,27875.0,149.76850124999999
625.0,27875.0,152.19899750000002
875.0,27875.0,155.28949735
1125.0,27875.0,144.42150115
1375.0,27875.0,132.80999755
1625.0,27875.0,116.47099685
1875.0,27875.0,115.95000075
2125.0,27875.0,120.32050325
2375.0,27875.0,127.38750075
2625.0,27875.0,130.08999634999998
2875.0,27875.0,139.95749665
3125.0,27875.0,125.18050005
3375.0,27875.0,70.13949774
3625.0,27875.0,63.896001835
3875.0,27875.0,62.0625515
4125.0,27875.0,55.45559978
4375.0,27875.0,52.008250235
4625.0,27875.0,48.4734931
4875.0,27875.0,45.109048485
5125.0,27875.0,43.128689654999995
5375.0,27875.0,44.64313495
5625.0,27875.0,46.93642473
5875.0,27875.0,47.05219984
6125.0,27875.0,47.025650025
6375.0,27875.0,31.237449645
6625.0,27875.0,29.56989956
6875.0,27875.0,27.4368
7125.0,27875.0,24.753850935
7375.0,27875.0,22.00289917
7625.0,27875.0,19.629499435
7875.0,27875.0,17.31265068
8125.0,27875.0,-163.9330063
8375.0,27875.0,-171.10549924999998
8625.0,27875.0,-183.5960007
8875.0,27875.0,-198.89499665
9125.0,27875.0,-211.87950135
9375.0,27875.0,-218.34300235
9625.0,27875.0,-200.18199925
9875.0,27875.0,-172.82649615
10125.0,27875.0,-152.67600249
10375.0,27875.0,-135.63599969
10625.0,27875.0,-122.824001325
10875.0,27875.0,-113.36549761
11125.0,27875.0,-106.549003625
11375.0,27875.0,-101.511997205
11625.0,27875.0,-97.96200087
11875.0,27875.0,-95.427997585
12125.0,27875.0,-93.80299948
12375.0,27875.0,-92.93450259
12625.0,27875.0,-92.51049711
12875.0,27875.0,-92.52249719
13125.0,27875.0,-92.802499795
13375.0,27875.0,-93.13500024500001
13625.0,27875.0,-93.44250298
13875.0,27875.0,-93.67400171
14125.0,27875.0,-93.79600334
14375.0,27875.0,-93.72379875499999
14625.0,27875.0,-93.34815026
14875.0,27875.0,-92.69375227
15125.0,27875.0,-91.778900135
15375.0,27875.0,-90.54109571999999
15625.0,27875.0,-88.95030022499999
15875.0,27875.0,-87.014398565
16125.0,27875.0,-84.77320098999999
16375.0,27875.0,-82.05044936
16625.0,27875.0,-78.85474967
16875.0,27875.0,-75.23155024
17125.0,27875.0,-71.011501295
17375.0,27875.0,-65.95225144
17625.0,27875.0,-59.975549699999995
17875.0,27875.0,-52.40209961
18125.0,27875.0,-44.16620159
18375.0,27875.0,-36.5116992
18625.0,27875.0,-30.420499805
18875.0,27875.0,-26.734850164999997
19125.0,27875.0,-26.042700295000003
19375.0,27875.0,-29.344899650000002
19625.0,27875.0,-37.134299755
19875.0,27875.0,96.90845107999999
20125.0,27875.0,92.88764953500001
20375.0,27875.0,89.747852325
20625.0,27875.0,96.99909973
20875.0,27875.0,101.95000075
21125.0,27875.0,95.519901275
125.0,27625.0,161.64150235
375.0,27625.0,152.2710037
625.0,27625.0,138.94999695
875.0,27625.0,140.7610016
1125.0,27625.0,132.30999755
1375.0,27625.0,120.9290009
1625.0,27625.0,118.11050035
1875.0,27625.0,122.3409996
2125.0,27625.0,137.2710037
2375.0,27625.0,137.4990006
2625.0,27625.0,147.34100345000002
2875.0,27625.0,158.88750455000002
3125.0,27625.0,142.61799625
3375.0,27625.0,78.90844724499999
3625.0,27625.0,73.61515238
3875.0,27625.0,69.69824982
4125.0,27625.0,68.20390129
4375.0,27625.0,61.286148069999996
4625.0,27625.0,57.69634819
4875.0,27625.0,52.61639786
5125.0,27625.0,48.53665018
5375.0,27625.0,47.8018384
5625.0,27625.0,50.184299945
5875.0,27625.0,50.849150185
6125.0,27625.0,49.65810013
6375.0,27625.0,34.25785017
6625.0,27625.0,32.300299645
6875.0,27625.0,29.980999945
7125.0,27625.0,27.07149887
7375.0,27625.0,24.424900055
7625.0,27625.0,22.07780075
7875.0,27625.0,-47.52500155
8125.0,27625.0,-162.61750035
8375.0,27625.0,-164.29150395
8625.0,27625.0,-170.19200135
8875.0,27625.0,-178.83049775
9125.0,27625.0,-186.1819992
9375.0,27625.0,-188.72650149999998
9625.0,27625.0,-180.2474976
9875.0,27625.0,-162.04199598
10125.0,27625.0,-146.26349833
10375.0,27625.0,-133.555498145
10625.0,27625.0,-123.260501855
10875.0,27625.0,-115.33599853
11125.0,27625.0,-108.81250189500001
11375.0,27625.0,-103.80650234
11625.0,27625.0,-100.105501155
11875.0,27625.0,-97.44500351
12125.0,27625.0,-95.710501695
12375.0,27625.0,-94.70950127
12625.0,27625.0,-94.297500595
12875.0,27625.0,-94.275999065
13125.0,27625.0,-94.495000855
13375.0,27625.0,-94.81149674
13625.0,27625.0,-95.10100365
13875.0,27625.0,-95.25850107
14125.0,27625.0,-95.27625085
14375.0,27625.0,-95.08425141500001
14625.0,27625.0,-94.54949950999999
14875.0,27625.0,-93.74595069
15125.0,27625.0,-92.65455054
15375.0,27625.0,-91.292501465
15625.0,27625.0,-89.5332508
15875.0,27625.0,-87.365751265
16125.0,27625.0,-84.894701015
16375.0,27625.0,-81.99209784499999
16625.0,27625.0,-78.656349205
16875.0,27625.0,-74.825550105
17125.0,27625.0,-70.48439978
17375.0,27625.0,-65.56489850999999
17625.0,27625.0,-59.41770172
17875.0,27625.0,-50.63325119
18125.0,27625.0,-41.16149855
18375.0,27625.0,-32.538999555
18625.0,27625.0,-25.646100850000003
18875.0,27625.0,-20.98975003
19125.0,27625.0,-19.17785001
19375.0,27625.0,-20.905200125
19625.0,27625.0,-27.266249835
19875.0,27625.0,-38.14749813
20125.0,27625.0,96.99155045
20375.0,27625.0,94.81775284
20625.0,27625.0,100.3595009
20875.0,27625.0,102.74800115
21125.0,27625.0,99.33855057
125.0,27375.0,171.4990006
375.0,27375.0,157.3595047
625.0,27375.0,139.838501
875.0,27375.0,136.9990006
1125.0,27375.0,129.24800115
1375.0,27375.0,124.9290009
1625.0,27375.0,124.11050035
1875.0,27375.0,129.65200045
2125.0,27375.0,139.74800115
2375.0,27375.0,147.72200014999999
2625.0,27375.0,160.06150055
2875.0,27375.0,157.07950595
3125.0,27375.0,145.55150605
3375.0,27375.0,86.198152565
3625.0,27375.0,81.861249925
3875.0,27375.0,82.60544967999999
4125.0,27375.0,81.028299335
4375.0,27375.0,76.50000193
4625.0,27375.0,72.48500061
4875.0,27375.0,69.250001905
5125.0,27375.0,61.065048219999994
5375.0,27375.0,54.70999813
5625.0,27375.0,55.834451675
5875.0,27375.0,56.71940136
6125.0,27375.0,41.872081279999996
6375.0,27375.0,40.381328105
6625.0,27375.0,36.669651985
6875.0,27375.0,33.09500122
7125.0,27375.0,29.848351479999998
7375.0,27375.0,27.041349410000002
7625.0,27375.0,12.74919891
7875.0,27375.0,-43.004001620000004
8125.0,27375.0,-147.7084961
8375.0,27375.0,-146.3280029
8625.0,27375.0,-148.1964989
8875.0,27375.0,-150.1660004
9125.0,27375.0,-147.757995595
9375.0,27375.0,-136.200504295
9625.0,27375.0,-136.284496295
9875.0,27375.0,-134.240497605
10125.0,27375.0,-129.46250151
10375.0,27375.0,-124.942501075
10625.0,27375.0,-119.39949796500001
10875.0,27375.0,-113.852003105
11125.0,27375.0,-108.80349924500001
11375.0,27375.0,-104.415996565
11625.0,27375.0,-100.93350408500001
11875.0,27375.0,-98.34950065000001
12125.0,27375.0,-96.69299698
12375.0,27375.0,-95.893003445
12625.0,27375.0,-95.614496245
12875.0,27375.0,-95.76150133
13125.0,27375.0,-96.107498195
13375.0,27375.0,-96.51399804
13625.0,27375.0,-96.790504465
13875.0,27375.0,-96.86560061
14125.0,27375.0,-96.712150575
14375.0,27375.0,-96.327852275
14625.0,27375.0,-95.66209791
14875.0,27375.0,-94.648097995
15125.0,27375.0,-93.3574543
15375.0,27375.0,-91.76169586
15625.0,27375.0,-89.782495485
15875.0,27375.0,-87.34019853
16125.0,27375.0,-84.531900385
16375.0,27375.0,-81.34014891
16625.0,27375.0,-77.69014932
16875.0,27375.0,-73.36469840999999
17125.0,27375.0,-68.45825098
17375.0,27375.0,-62.93190003
17625.0,27375.0,-55.83855152
17875.0,27375.0,-46.320750239999995
18125.0,27375.0,-36.40830159
18375.0,27375.0,-27.50974959
18625.0,27375.0,-20.522950650000002
18875.0,27375.0,-15.563098904999999
19125.0,27375.0,-13.348199365000001
19375.0,27375.0,-14.84350014
19625.0,27375.0,-20.75290084
19875.0,27375.0,-29.944749445000003
20125.0,27375.0,88.450000765
20375.0,27375.0,97.950000765
20625.0,27375.0,100.2919998
20875.0,27375.0,107.4990006
21125.0,27375.0,101.65199665
125.0,27125.0,159.19899750000002
375.0,27125.0,152.57149505
625.0,27125.0,147.40850065
875.0,27125.0,139.92900085
1125.0,27125.0,129.44999695
1375.0,27125.0,128.8180008
1625.0,27125.0,132.47850039999997
1875.0,27125.0,140.79199979999999
2125.0,27125.0,138.92900085
2375.0,27125.0,151.3595047
2625.0,27125.0,151.87999725
2875.0,27125.0,141.43149565
3125.0,27125.0,142.91100310000002
3375.0,27125.0,132.9599991
3625.0,27125.0,95.12160111
3875.0,27125.0,92.34444809
4125.0,27125.0,90.41695024500001
4375.0,27125.0,86.18505096499999
4625.0,27125.0,91.3933487
4875.0,27125.0,94.79194641000001
5125.0,27125.0,78.54940033
5375.0,27125.0,72.90899849
5625.0,27125.0,72.11249924500001
5875.0,27125.0,65.868700025
6125.0,27125.0,51.50024998
6375.0,27125.0,49.17715013
6625.0,27125.0,42.57435155
6875.0,27125.0,43.36071658
7125.0,27125.0,40.351014615
7375.0,27125.0,22.39840126
7625.0,27125.0,23.172449110000002
7875.0,27125.0,-6.109449385000001
8125.0,27125.0,-123.30139922000001
8375.0,27125.0,-122.64950181
8625.0,27125.0,-125.21785355
8875.0,27125.0,-127.5962448
9125.0,27125.0,-126.854002025
9375.0,27125.0,-120.870498665
9625.0,27125.0,-120.85599897499999
9875.0,27125.0,-120.40350341499999
10125.0,27125.0,-118.84749604500001
10375.0,27125.0,-117.48749731999999
10625.0,27125.0,-114.73200226
10875.0,27125.0,-111.258996985
11125.0,27125.0,-107.47349931
11375.0,27125.0,-103.802995705
11625.0,27125.0,-100.519498835
11875.0,27125.0,-98.252496705
12125.0,27125.0,-96.872501385
12375.0,27125.0,-96.36450002999999
12625.0,27125.0,-96.494003295
12875.0,27125.0,-97.03550338000001
13125.0,27125.0,-97.73750113
13375.0,27125.0,-98.289997095
13625.0,27125.0,-98.554101925
13875.0,27125.0,-98.520547885
14125.0,27125.0,-98.164049165
14375.0,27125.0,-97.532451655
14625.0,27125.0,-96.66729737
14875.0,27125.0,-95.45085335499999
15125.0,27125.0,-93.85599900999999
15375.0,27125.0,-91.965551385
15625.0,27125.0,-89.73189925999999
15875.0,27125.0,-87.037199
16125.0,27125.0,-83.84950067
16375.0,27125.0,-80.19490243
16625.0,27125.0,-75.964700705
16875.0,27125.0,-70.9779482
17125.0,27125.0,-65.19074822500001
17375.0,27125.0,-58.263897895
17625.0,27125.0,-49.900450705000004
17875.0,27125.0,-40.164150235
18125.0,27125.0,-30.34345007
18375.0,27125.0,-21.55265069
18625.0,27125.0,-14.81734991
18875.0,27125.0,-10.66515064
19125.0,27125.0,-9.396349905000001
19375.0,27125.0,-11.989949229999999
19625.0,27125.0,-17.916750435
19875.0,27125.0,-25.77974939
20125.0,27125.0,-33.162798509999995
20375.0,27125.0,103.4085007
20625.0,27125.0,111.5404968
20875.0,27125.0,111.74800115
21125.0,27125.0,107.9085007
125.0,26875.0,179.5225067
375.0,26875.0,173.901001
625.0,26875.0,159.9810028
875.0,26875.0,151.36199955
1125.0,26875.0,133.2009964
1375.0,26875.0,136.90850065
1625.0,26875.0,141.6804962
1875.0,26875.0,150.61050415
2125.0,26875.0,150.75050355000002
2375.0,26875.0,158.08999634999998
2625.0,26875.0,166.1595001
2875.0,26875.0,164.501503
3125.0,26875.0,168.43149565
3375.0,26875.0,157.79199979999999
3625.0,26875.0,108.339797955
3875.0,26875.0,100.70189665
4125.0,26875.0,96.460002925
4375.0,26875.0,101.20149995
4625.0,26875.0,103.99504852999999
4875.0,26875.0,102.06900024999999
5125.0,26875.0,92.209999065
5375.0,26875.0,95.286903405
5625.0,26875.0,88.72724916
5875.0,26875.0,57.763149274999996
6125.0,26875.0,58.121976870000005
6375.0,26875.0,53.57752944
6625.0,26875.0,57.148001195
6875.0,26875.0,60.87534807
7125.0,26875.0,36.05500031
7375.0,26875.0,31.28619957
7625.0,26875.0,31.181251525
7875.0,26875.0,0.7538499850000004
8125.0,26875.0,-96.38979722
8375.0,26875.0,-99.28355028
8625.0,26875.0,-105.83780098999999
8875.0,26875.0,-112.203500755
9125.0,26875.0,-117.989501975
9375.0,26875.0,-124.177501675
9625.0,26875.0,-123.84750174000001
9875.0,26875.0,-119.55399704
10125.0,26875.0,-116.72199823
10375.0,26875.0,-114.399501815
10625.0,26875.0,-111.888500195
10875.0,26875.0,-108.52150346500001
11125.0,26875.0,-105.18599892
11375.0,26875.0,-101.87050249
11625.0,26875.0,-99.04649735999999
11875.0,26875.0,-97.11599925
12125.0,26875.0,-96.11150171499999
12375.0,26875.0,-96.06300161
12625.0,26875.0,-96.843500115
12875.0,26875.0,-98.131500245
13125.0,26875.0,-99.41950226
13375.0,26875.0,-100.184297575
13625.0,26875.0,-100.429347985
13875.0,26875.0,-100.24540136499999
14125.0,26875.0,-99.620300275
14375.0,26875.0,-98.750596995
14625.0,26875.0,-97.56835365
14875.0,26875.0,-96.090801245
15125.0,26875.0,-94.23629952499999
15375.0,26875.0,-92.01304625499999
15625.0,26875.0,-89.51405333
15875.0,26875.0,-86.528448105
16125.0,26875.0,-82.94005011
16375.0,26875.0,-78.80019951
16625.0,26875.0,-73.920398735
16875.0,26875.0,-68.183498395
17125.0,26875.0,-61.21555042
17375.0,26875.0,-52.995648384999996
17625.0,26875.0,-43.54299974
17875.0,26875.0,-33.332201035000004
18125.0,26875.0,-23.478600745
18375.0,26875.0,-15.143350124999998
18625.0,26875.0,-9.260499949999998
18875.0,26875.0,-6.305799485
19125.0,26875.0,-6.8808994299999995
19375.0,26875.0,-11.267449374999998
19625.0,26875.0,-18.302649499999998
19875.0,26875.0,-26.21049929
20125.0,26875.0,-32.43149972
20375.0,26875.0,105.2685013
20625.0,26875.0,110.3595009
20875.0,26875.0,113.17800145000001
21125.0,26875.0,111.74800115
125.0,26625.0,193.40850065
375.0,26625.0,179.1389999
625.0,26625.0,184.5404968
875.0,26625.0,160.07950595
1125.0,26625.0,138.42900085
1375.0,26625.0,144.40850065
1625.0,26625.0,152.9990006
1875.0,26625.0,160.47850039999997
2125.0,26625.0,169.06900025
2375.0,26625.0,176.36199955
2625.0,26625.0,180.1804962
2875.0,26625.0,187.25050355000002
3125.0,26625.0,193.29199979999999
3375.0,26625.0,159.0999985
3625.0,26625.0,112.68629835
3875.0,26625.0,105.88000185
4125.0,26625.0,108.784999875
4375.0,26625.0,114.0224991
4625.0,26625.0,109.49150085
4875.0,26625.0,117.54800035
5125.0,26625.0,106.74800115
5375.0,26625.0,107.93499755
5625.0,26625.0,104.82300187999999
5875.0,26625.0,70.726001765
6125.0,26625.0,64.44974994500001
6375.0,26625.0,63.043749805000004
6625.0,26625.0,73.172102
6875.0,26625.0,51.576659975
7125.0,26625.0,42.96730137
7375.0,26625.0,35.61264801
7625.0,26625.0,36.006701469999996
7875.0,26625.0,3.5949993099999986
8125.0,26625.0,-71.504602455
8375.0,26625.0,-80.987649895
8625.0,26625.0,-92.204597495
8875.0,26625.0,-101.98650169500002
9125.0,26625.0,-110.990001705
9375.0,26625.0,-119.365501415
9625.0,26625.0,-122.891002665
9875.0,26625.0,-120.48449705
10125.0,26625.0,-117.23099897499999
10375.0,26625.0,-113.8110008
10625.0,26625.0,-110.255998595
10875.0,26625.0,-106.2855034
11125.0,26625.0,-102.45850184
11375.0,26625.0,-99.11499977
11625.0,26625.0,-96.54099656
11875.0,26625.0,-94.89600183499999
12125.0,26625.0,-94.403001795
12375.0,26625.0,-94.89699937500001
12625.0,26625.0,-96.555004135
12875.0,26625.0,-99.46049690000001
13125.0,26625.0,-101.51569939
13375.0,26625.0,-102.422103905
13625.0,26625.0,-102.55279732
13875.0,26625.0,-102.07739639
14125.0,26625.0,-101.13989831500001
14375.0,26625.0,-99.95115281
14625.0,26625.0,-98.40285302
14875.0,26625.0,-96.609453185
15125.0,26625.0,-94.445102675
15375.0,26625.0,-91.89560126
15625.0,26625.0,-89.100500105
15875.0,26625.0,-85.922750475
16125.0,26625.0,-82.124351515
16375.0,26625.0,-77.55545044
16625.0,26625.0,-72.05399894
16875.0,26625.0,-65.42985153000001
17125.0,26625.0,-57.45409965499999
17375.0,26625.0,-48.12655115
17625.0,26625.0,-37.66789961
17875.0,26625.0,-26.81115055
18125.0,26625.0,-16.711250305
18375.0,26625.0,-8.706648825000002
18625.0,26625.0,-3.7504501349999995
18875.0,26625.0,-2.413450245
19125.0,26625.0,-5.0734987249999985
19375.0,26625.0,-11.801400184999999
19625.0,26625.0,-21.31699896
19875.0,26625.0,-31.363101010000005
20125.0,26625.0,-38.743151335
20375.0,26625.0,-136.46950149
20625.0,26625.0,99.6521492
20875.0,26625.0,110.8595009
21125.0,26625.0,108.24800115
125.0,26375.0,207.6595001
375.0,26375.0,203.32049560000002
625.0,26375.0,180.1780014
875.0,26375.0,156.838501
1125.0,26375.0,138.74800115
1375.0,26375.0,156.56900025
1625.0,26375.0,155.1804962
1875.0,26375.0,176.7710037
2125.0,26375.0,185.54850005
2375.0,26375.0,194.34100345000002
2625.0,26375.0,200.68800355
2875.0,26375.0,196.3909988
3125.0,26375.0,169.92150115
3375.0,26375.0,146.49149325
3625.0,26375.0,114.18500215
3875.0,26375.0,120.01950074999999
4125.0,26375.0,123.45550155
4375.0,26375.0,129.08999634999998
4625.0,26375.0,110.838501
4875.0,26375.0,129.63149265
5125.0,26375.0,120.4990006
5375.0,26375.0,108.4295006
5625.0,26375.0,79.79779814
5875.0,26375.0,75.07874873
6125.0,26375.0,69.47270011500001
6375.0,26375.0,43.81005194
6625.0,26375.0,45.84635019
6875.0,26375.0,44.172951695
7125.0,26375.0,39.539348585
7375.0,26375.0,32.658148765
7625.0,26375.0,32.829299925
7875.0,26375.0,0.9516487100000006
8125.0,26375.0,-56.973199845
8375.0,26375.0,-71.661051765
8625.0,26375.0,-86.128002165
8875.0,26375.0,-97.99500082
9125.0,26375.0,-107.15050127500001
9375.0,26375.0,-115.13049698500001
9625.0,26375.0,-120.071496985
9875.0,26375.0,-120.8030033
10125.0,26375.0,-118.21199801
10375.0,26375.0,-114.177497875
10625.0,26375.0,-109.364002245
10875.0,26375.0,-104.30054663499999
11125.0,26375.0,-99.67395210000001
11375.0,26375.0,-95.849102025
11625.0,26375.0,-93.344003705
11875.0,26375.0,-92.05505369
12125.0,26375.0,-91.898502335
12375.0,26375.0,-92.69810106
12625.0,26375.0,-94.711397195
12875.0,26375.0,-102.975851065
13125.0,26375.0,-104.69895362
13375.0,26375.0,-105.31695367500001
13625.0,26375.0,-105.096649185
13875.0,26375.0,-104.17450142499999
14125.0,26375.0,-102.784698495
14375.0,26375.0,-101.021047585
14625.0,26375.0,-99.04224968
14875.0,26375.0,-96.96360014000001
15125.0,26375.0,-94.487052945
15375.0,26375.0,-91.652402895
15625.0,26375.0,-88.71590043
15875.0,26375.0,-85.394300445
16125.0,26375.0,-81.460750605
16375.0,26375.0,-76.61370089
16625.0,26375.0,-70.735198975
16875.0,26375.0,-63.50860214
17125.0,26375.0,-54.690950395
17375.0,26375.0,-44.395650385
17625.0,26375.0,-33.0304997
17875.0,26375.0,-21.355549335
18125.0,26375.0,-10.846600055
18375.0,26375.0,-2.689700125
18625.0,26375.0,1.6238498700000008
18875.0,26375.0,1.0376501050000009
19125.0,26375.0,-4.060950279999998
19375.0,26375.0,-13.320698735
19625.0,26375.0,-25.806449890000003
19875.0,26375.0,-40.646651504999994
20125.0,26375.0,-56.670700075
20375.0,26375.0,-115.6589985
20625.0,26375.0,98.450000765
20875.0,26375.0,104.88000105
21125.0,26375.0,111.2685013
125.0,26125.0,214.0404968
375.0,26125.0,204.901001
625.0,26125.0,180.76850124999999
875.0,26125.0,163.88750455000002
1125.0,26125.0,146.45749665
1375.0,26125.0,173.93149565
1625.0,26125.0,180.61799625
1875.0,26125.0,174.901001
2125.0,26125.0,210.75050355000002
2375.0,26125.0,220.91100310000002
2625.0,26125.0,209.30750275
2875.0,26125.0,169.92150115
3125.0,26125.0,149.3180008
3375.0,26125.0,145.58999634999998
3625.0,26125.0,125.62999725
3875.0,26125.0,126.01999665
4125.0,26125.0,127.9085007
4375.0,26125.0,118.61050035
4625.0,26125.0,118.02000045
4875.0,26125.0,136.97850039999997
5125.0,26125.0,135.45749665
5375.0,26125.0,118.29450225000001
5625.0,26125.0,82.70719813
5875.0,26125.0,75.21099949
6125.0,26125.0,50.701100345
6375.0,26125.0,38.6258507
6625.0,26125.0,28.609899520000003
6875.0,26125.0,26.9474983
7125.0,26125.0,24.633600235
7375.0,26125.0,21.45290184
7625.0,26125.0,21.47794914
7875.0,26125.0,-8.89624977
8125.0,26125.0,-59.864000345
8375.0,26125.0,-74.63100098999999
8625.0,26125.0,-89.33850193
8875.0,26125.0,-100.285999315
9125.0,26125.0,-108.61899947500001
9375.0,26125.0,-115.030998255
9625.0,26125.0,-119.43100165499999
9875.0,26125.0,-120.75549697
10125.0,26125.0,-118.75900271
10375.0,26125.0,-114.44449806
10625.0,26125.0,-108.74499704499999
10875.0,26125.0,-102.607099555
11125.0,26125.0,-96.92675209
11375.0,26125.0,-92.49879835499999
11625.0,26125.0,-89.76655008
11875.0,26125.0,-88.73815345
12125.0,26125.0,-88.903646475
12375.0,26125.0,-89.604801205
12625.0,26125.0,-90.36005021
12875.0,26125.0,-109.280498505
13125.0,26125.0,-109.15620039
13375.0,26125.0,-108.83804894
13625.0,26125.0,-107.95970346000001
13875.0,26125.0,-106.35215185999999
14125.0,26125.0,-104.37739945000001
14375.0,26125.0,-102.02910234999999
14625.0,26125.0,-99.702953365
14875.0,26125.0,-97.21924783
15125.0,26125.0,-94.332098005
15375.0,26125.0,-91.28680039
15625.0,26125.0,-88.23179816999999
15875.0,26125.0,-84.835899345
16125.0,26125.0,-80.91245080499999
16375.0,26125.0,-76.15945051
16625.0,26125.0,-70.20820045
16875.0,26125.0,-62.719849585
17125.0,26125.0,-53.505451205
17375.0,26125.0,-42.572149755
17625.0,26125.0,-30.28284991
17875.0,26125.0,-17.698500395
18125.0,26125.0,-6.1347494099999995
18375.0,26125.0,2.6017999649999997
18625.0,26125.0,6.224400045000001
18875.0,26125.0,3.754799844999999
19125.0,26125.0,-3.6867494600000015
19375.0,26125.0,-15.113049505
19625.0,26125.0,-30.254150870000004
19875.0,26125.0,-49.127600435
20125.0,26125.0,-73.314998655
20375.0,26125.0,-100.318996425
20625.0,26125.0,-119.20399854499999
20875.0,26125.0,98.35930252
21125.0,26125.0,101.60800175
125.0,25875.0,213.76850124999999
375.0,25875.0,192.24800115
625.0,25875.0,167.63149265
875.0,25875.0,153.42150115
1125.0,25875.0,153.06900025
1375.0,25875.0,158.75050355000002
1625.0,25875.0,199.2610016
1875.0,25875.0,178.29199979999999
2125.0,25875.0,204.16049955
2375.0,25875.0,226.8909988
2625.0,25875.0,196.08999634999998
2875.0,25875.0,171.38750455000002
3125.0,25875.0,158.2009964
3375.0,25875.0,150.838501
3625.0,25875.0,155.4990006
3875.0,25875.0,146.58999634999998
4125.0,25875.0,132.87999725
4375.0,25875.0,134.0225067
4625.0,25875.0,106.8199997
4875.0,25875.0,124.62500005
5125.0,25875.0,127.3449974
5375.0,25875.0,122.99499895
5625.0,25875.0,82.25000193
5875.0,25875.0,47.533902185
6125.0,25875.0,46.22710037
6375.0,25875.0,36.77870180000001
6625.0,25875.0,23.32704926
6875.0,25875.0,16.516799954999996
7125.0,25875.0,11.742248535000002
7375.0,25875.0,10.317199684999999
7625.0,25875.0,8.84889982
7875.0,25875.0,8.268348695
8125.0,25875.0,-77.10549713
8375.0,25875.0,-87.24450065500001
8625.0,25875.0,-98.12049961
8875.0,25875.0,-105.784500115
9125.0,25875.0,-111.745002775
9375.0,25875.0,-116.389997475
9625.0,25875.0,-119.65299795000001
9875.0,25875.0,-120.49900053500001
10125.0,25875.0,-118.57400323
10375.0,25875.0,-114.079999925
10625.0,25875.0,-107.86250113999999
10875.0,25875.0,-101.080997475
11125.0,25875.0,-94.54204941
11375.0,25875.0,-89.47905158
11625.0,25875.0,-86.46605299999999
11875.0,25875.0,-85.721151335
12125.0,25875.0,-86.039749135
12375.0,25875.0,-86.543546695
12625.0,25875.0,-86.880050645
12875.0,25875.0,-114.97849844500001
13125.0,25875.0,-114.010004025
13375.0,25875.0,-112.73534777
13625.0,25875.0,-110.94495011999999
13875.0,25875.0,-108.63195038999999
14125.0,25875.0,-105.925746935
14375.0,25875.0,-102.92094993
14625.0,25875.0,-100.05184744
14875.0,25875.0,-97.14880372
15125.0,25875.0,-93.88349724
15375.0,25875.0,-90.668102265
15625.0,25875.0,-87.49480055000001
15875.0,25875.0,-84.22309876
16125.0,25875.0,-80.562702185
16375.0,25875.0,-76.09124947000001
16625.0,25875.0,-70.54870031499999
16875.0,25875.0,-63.31499958
17125.0,25875.0,-54.212848665
17375.0,25875.0,-43.02355194
17625.0,25875.0,-30.243150829999998
17875.0,25875.0,-16.664099455
18125.0,25875.0,-3.5095996849999995
18375.0,25875.0,6.481499675
18625.0,25875.0,9.798645495
18875.0,25875.0,5.483799935
19125.0,25875.0,-4.1251993150000015
19375.0,25875.0,-17.224300385
19625.0,25875.0,-33.35479832
19875.0,25875.0,-52.209850455
20125.0,25875.0,-72.945001585
20375.0,25875.0,-93.712501515
20625.0,25875.0,-111.3504982
20875.0,25875.0,95.47079848999999
21125.0,25875.0,97.56145096
125.0,25625.0,209.01249695
375.0,25625.0,189.6389999
625.0,25625.0,176.0305023
875.0,25625.0,156.54850005
1125.0,25625.0,176.84100345000002
1375.0,25625.0,188.5225067
1625.0,25625.0,174.001503
1875.0,25625.0,191.18800355
2125.0,25625.0,190.38999934999998
2375.0,25625.0,193.1804962
2625.0,25625.0,210.42150115
2875.0,25625.0,192.68800355
3125.0,25625.0,171.06900025
3375.0,25625.0,159.79199979999999
3625.0,25625.0,162.338501
3875.0,25625.0,146.1389999
4125.0,25625.0,124.03500365
4375.0,25625.0,131.17500305
4625.0,25625.0,124.93499755
4875.0,25625.0,134.89350124999999
5125.0,25625.0,143.6699982
5375.0,25625.0,90.25379944
5625.0,25625.0,47.158399575000004
5875.0,25625.0,44.993299484999994
6125.0,25625.0,44.393798835
6375.0,25625.0,35.216348624999995
6625.0,25625.0,24.558299995
6875.0,25625.0,16.575248744999996
7125.0,25625.0,14.331398020000002
7375.0,25625.0,15.011051190000003
7625.0,25625.0,8.696601864999998
